userId,gender,age_group,occupation
3880,Male,25-34,Executive/Managerial
3881,Male,18-24,Artist
3882,Male,56+,College/Grad Student
3883,Male,50-55,Lawyer
3884,Male,18-24,College/Grad Student
3885,Male,25-34,Retired
3886,Male,35-44,Executive/Managerial
3887,Male,18-24,College/Grad Student
3888,Male,45-49,Programmer
3889,Male,45-49,Doctor/Health Care
3890,Male,18-24,College/Grad Student
3891,Female,56+,Lawyer
3892,Male,25-34,Unemployed
3893,Male,25-34,Doctor/Health Care
3894,Male,35-44,Lawyer
3895,Female,35-44,Other
3896,Male,35-44,Other
3897,Male,56+,Programmer
3898,Male,45-49,Programmer
3899,Male,25-34,Programmer
3900,Female,25-34,College/Grad Student
3901,Male,18-24,College/Grad Student
3902,Male,25-34,Customer Service
3903,Male,25-34,Other
3904,Male,Under 18,Scientist
3905,Male,25-34,Programmer
3906,Male,50-55,Programmer
3907,Female,18-24,College/Grad Student
3908,Male,25-34,Other
3909,Male,18-24,Programmer
3910,Male,25-34,Unemployed
3911,Male,18-24,Other
3912,Male,25-34,College/Grad Student
3913,Male,18-24,Programmer
3914,Male,35-44,College/Grad Student
3915,Female,35-44,Clerical/Admin
3916,Male,25-34,College/Grad Student
3917,Female,35-44,Sales/Marketing
3918,Male,25-34,Technician/Engineer
3919,Male,45-49,Other
3920,Male,35-44,Programmer
3921,Male,25-34,College/Grad Student
3922,Male,18-24,College/Grad Student
3923,Male,35-44,Artist
3924,Male,50-55,Retired
3925,Male,25-34,Retired
3926,Male,25-34,Artist
3927,Female,25-34,Lawyer
3928,Male,25-34,Other
3929,Male,25-34,Customer Service
3930,Male,56+,Clerical/Admin
3931,Male,25-34,Customer Service
3932,Male,25-34,Executive/Managerial
3933,Female,35-44,Doctor/Health Care
3934,Male,25-34,Other
3935,Male,35-44,Technician/Engineer
3936,Female,35-44,Retired
3937,Male,56+,Artist
3938,Male,25-34,Artist
3939,Male,45-49,Executive/Managerial
3940,Male,35-44,Unemployed
3941,Male,45-49,Programmer
3942,Male,18-24,College/Grad Student
3943,Female,35-44,Executive/Managerial
3944,Female,35-44,Lawyer
3945,Female,45-49,Academic/Educator
3946,Female,25-34,Retired
3947,Male,25-34,Other
3948,Female,45-49,Retired
3949,Male,45-49,Other
3950,Male,25-34,College/Grad Student
3951,Female,18-24,College/Grad Student
3952,Female,45-49,Academic/Educator
3953,Male,25-34,Retired
3954,Male,18-24,College/Grad Student
3955,Male,35-44,Other
3956,Male,25-34,Other
3957,Male,35-44,Programmer
3958,Male,45-49,Executive/Managerial
3959,Female,45-49,Academic/Educator
3960,Female,35-44,College/Grad Student
3961,Male,25-34,Academic/Educator
3962,Female,56+,Other
3963,Male,50-55,Unemployed
3964,Male,56+,Lawyer
3965,Male,18-24,Programmer
3966,Male,25-34,Other
3967,Female,18-24,Artist
3968,Male,25-34,Artist
3969,Male,56+,Executive/Managerial
3970,Female,25-34,Artist
3971,Female,18-24,College/Grad Student
3972,Female,25-34,Doctor/Health Care
3973,Male,25-34,Executive/Managerial
3974,Male,35-44,Other
3975,Female,25-34,Customer Service
3976,Female,25-34,Other
3977,Male,35-44,College/Grad Student
3978,Male,35-44,Sales/Marketing
3979,Female,50-55,Sales/Marketing
3980,Male,25-34,College/Grad Student
3981,Female,45-49,Other
3982,Male,56+,Sales/Marketing
3983,Male,25-34,Other
3984,Male,25-34,Executive/Managerial
3985,Male,45-49,Lawyer
3986,Male,25-34,Executive/Managerial
3987,Female,18-24,College/Grad Student
3988,Female,25-34,College/Grad Student
3989,Male,50-55,Retired
3990,Male,25-34,Lawyer
3991,Male,25-34,Executive/Managerial
3992,Male,25-34,College/Grad Student
3993,Male,25-34,Other
3994,Male,50-55,Executive/Managerial
3995,Male,35-44,Programmer
3996,Male,18-24,College/Grad Student
3997,Male,35-44,Programmer
3998,Male,45-49,Other
3999,Male,35-44,Programmer
4000,Male,35-44,Executive/Managerial
4001,Female,25-34,Academic/Educator
4002,Male,45-49,Lawyer
4003,Male,56+,Sales/Marketing
4004,Male,50-55,Other
4005,Male,35-44,Executive/Managerial
4006,Male,Under 18,Executive/Managerial
4007,Male,35-44,Retired
4008,Male,18-24,Academic/Educator
4009,Male,18-24,Executive/Managerial
4010,Male,25-34,College/Grad Student
4011,Male,25-34,Programmer
4012,Male,18-24,College/Grad Student
4013,Male,25-34,Academic/Educator
4014,Male,25-34,Other
4015,Female,45-49,Clerical/Admin
4016,Male,50-55,Other
4017,Male,25-34,College/Grad Student
4018,Female,45-49,Unemployed
4019,Male,35-44,Programmer
4020,Male,25-34,Doctor/Health Care
4021,Male,50-55,Unemployed
4022,Male,35-44,College/Grad Student
4023,Female,35-44,Sales/Marketing
4024,Male,25-34,Customer Service
4025,Female,56+,Doctor/Health Care
4026,Male,25-34,Executive/Managerial
4027,Female,25-34,Executive/Managerial
4028,Male,25-34,College/Grad Student
4029,Female,56+,Clerical/Admin
4030,Male,35-44,Executive/Managerial
4031,Male,25-34,Other
4032,Male,25-34,Retired
4033,Male,25-34,Doctor/Health Care
4034,Male,25-34,Other
4035,Male,18-24,College/Grad Student
4036,Male,25-34,Academic/Educator
4037,Male,50-55,Lawyer
4038,Male,50-55,Doctor/Health Care
4039,Male,25-34,Lawyer
4040,Male,25-34,Unemployed
4041,Male,18-24,Clerical/Admin
4042,Male,35-44,Homemaker
4043,Female,25-34,Homemaker
4044,Female,35-44,Clerical/Admin
4045,Male,56+,Sales/Marketing
4046,Male,45-49,Programmer
4047,Male,18-24,College/Grad Student
4048,Female,35-44,Academic/Educator
4049,Male,45-49,Programmer
4050,Male,35-44,Doctor/Health Care
4051,Male,18-24,College/Grad Student
4052,Male,25-34,Artist
4053,Male,25-34,Technician/Engineer
4054,Male,35-44,Clerical/Admin
4055,Male,50-55,Other
4056,Male,Under 18,Scientist
4057,Male,35-44,Doctor/Health Care
4058,Male,25-34,Doctor/Health Care
4059,Male,25-34,College/Grad Student
4060,Male,25-34,Technician/Engineer
4061,Male,50-55,Doctor/Health Care
4062,Male,25-34,Executive/Managerial
4063,Female,35-44,Academic/Educator
4064,Male,45-49,Other
4065,Female,45-49,Customer Service
4066,Male,25-34,Other
4067,Male,45-49,Unemployed
4068,Male,56+,Clerical/Admin
4069,Male,35-44,Homemaker
4070,Male,25-34,Homemaker
4071,Male,25-34,Programmer
4072,Male,50-55,Doctor/Health Care
4073,Male,25-34,Doctor/Health Care
4074,Male,35-44,Doctor/Health Care
4075,Male,25-34,Lawyer
4076,Male,25-34,Programmer
4077,Female,35-44,Artist
4078,Male,25-34,Homemaker
4079,Male,35-44,Programmer
4080,Male,35-44,Academic/Educator
4081,Male,18-24,Retired
4082,Male,25-34,Unemployed
4083,Male,56+,College/Grad Student
4084,Male,56+,Sales/Marketing
4085,Female,25-34,Doctor/Health Care
4086,Female,Under 18,Scientist
4087,Male,Under 18,College/Grad Student
4088,Male,25-34,Clerical/Admin
4089,Male,25-34,Executive/Managerial
4090,Male,56+,Doctor/Health Care
4091,Male,25-34,Programmer
4092,Female,25-34,Other
4093,Male,25-34,College/Grad Student
4094,Male,25-34,Programmer
4095,Male,25-34,Other
4096,Male,25-34,Homemaker
4097,Male,25-34,Executive/Managerial
4098,Male,35-44,Executive/Managerial
4099,Male,35-44,Programmer
4100,Male,56+,Doctor/Health Care
4101,Male,18-24,College/Grad Student
4102,Male,Under 18,Scientist
4103,Male,18-24,Lawyer
4104,Male,18-24,Lawyer
4105,Male,50-55,Executive/Managerial
4106,Male,25-34,Lawyer
4107,Female,25-34,Other
4108,Male,35-44,Programmer
4109,Male,35-44,Clerical/Admin
4110,Female,45-49,Executive/Managerial
4111,Male,25-34,Homemaker
4112,Male,45-49,Technician/Engineer
4113,Male,35-44,Programmer
4114,Male,35-44,College/Grad Student
4115,Male,25-34,Homemaker
4116,Male,35-44,Executive/Managerial
4117,Male,18-24,College/Grad Student
4118,Male,25-34,Clerical/Admin
4119,Male,50-55,Academic/Educator
4120,Male,25-34,Lawyer
4121,Male,45-49,Executive/Managerial
4122,Male,18-24,Tradesman/Craftsman
4123,Female,25-34,College/Grad Student
4124,Male,25-34,Technician/Engineer
4125,Male,35-44,Artist
4126,Male,25-34,Programmer
4127,Male,50-55,Programmer
4128,Male,35-44,Doctor/Health Care
4129,Male,56+,Programmer
4130,Male,35-44,Doctor/Health Care
4131,Male,45-49,Executive/Managerial
4132,Male,25-34,Programmer
4133,Male,45-49,College/Grad Student
4134,Female,45-49,Retired
4135,Male,Under 18,Scientist
4136,Male,50-55,Lawyer
4137,Male,25-34,Executive/Managerial
4138,Male,25-34,Executive/Managerial
4139,Male,56+,College/Grad Student
4140,Male,25-34,Other
4141,Male,35-44,Programmer
4142,Male,56+,Executive/Managerial
4143,Female,25-34,Customer Service
4144,Male,18-24,College/Grad Student
4145,Female,50-55,Academic/Educator
4146,Male,35-44,Programmer
4147,Female,50-55,Executive/Managerial
4148,Female,35-44,Executive/Managerial
4149,Male,35-44,Academic/Educator
4150,Male,25-34,Other
4151,Male,45-49,Unemployed
4152,Male,25-34,College/Grad Student
4153,Male,50-55,Programmer
4154,Male,25-34,Academic/Educator
4155,Male,50-55,Programmer
4156,Male,56+,Unemployed
4157,Male,50-55,Technician/Engineer
4158,Female,Under 18,Scientist
4159,Female,50-55,Sales/Marketing
4160,Male,35-44,Unemployed
4161,Male,45-49,Other
4162,Female,25-34,College/Grad Student
4163,Male,56+,Executive/Managerial
4164,Male,35-44,Academic/Educator
4165,Female,25-34,College/Grad Student
4166,Female,25-34,Executive/Managerial
4167,Male,25-34,Unemployed
4168,Female,45-49,Doctor/Health Care
4169,Male,50-55,Other
4170,Male,45-49,Executive/Managerial
4171,Male,56+,Lawyer
4172,Male,35-44,Executive/Managerial
4173,Female,18-24,Programmer
4174,Female,35-44,Clerical/Admin
4175,Male,35-44,Other
4176,Male,45-49,Executive/Managerial
4177,Male,35-44,Programmer
4178,Female,50-55,Lawyer
4179,Female,35-44,Unemployed
4180,Male,56+,Sales/Marketing
4181,Female,25-34,Executive/Managerial
4182,Male,25-34,Technician/Engineer
4183,Male,25-34,Academic/Educator
4184,Male,50-55,Executive/Managerial
4185,Male,25-34,College/Grad Student
4186,Male,25-34,Executive/Managerial
4187,Female,56+,Unemployed
4188,Male,50-55,Executive/Managerial
4189,Male,35-44,College/Grad Student
4190,Male,45-49,Programmer
4191,Female,45-49,Homemaker
4192,Male,35-44,Programmer
4193,Male,56+,Sales/Marketing
4194,Male,18-24,College/Grad Student
4195,Female,56+,Sales/Marketing
4196,Male,35-44,College/Grad Student
4197,Female,45-49,Academic/Educator
4198,Male,18-24,College/Grad Student
4199,Female,25-34,Sales/Marketing
4200,Male,45-49,Executive/Managerial
4201,Female,25-34,Other
4202,Male,25-34,Executive/Managerial
4203,Male,25-34,Technician/Engineer
4204,Male,35-44,Executive/Managerial
4205,Female,25-34,Homemaker
4206,Female,35-44,Academic/Educator
4207,Male,35-44,Academic/Educator
4208,Female,35-44,Other
4209,Male,56+,Other
4210,Male,25-34,Programmer
4211,Male,45-49,Customer Service
4212,Male,56+,Technician/Engineer
4213,Male,35-44,Executive/Managerial
4214,Female,25-34,Other
4215,Male,25-34,Executive/Managerial
4216,Male,25-34,Programmer
4217,Male,18-24,College/Grad Student
4218,Male,50-55,Programmer
4219,Male,35-44,Programmer
4220,Male,35-44,Other
4221,Male,35-44,College/Grad Student
4222,Female,45-49,Programmer
4223,Female,35-44,Programmer
4224,Female,45-49,Academic/Educator
4225,Female,25-34,Clerical/Admin
4226,Female,35-44,Doctor/Health Care
4227,Male,25-34,Tradesman/Craftsman
4228,Male,50-55,Technician/Engineer
4229,Male,35-44,Programmer
4230,Male,56+,Sales/Marketing
4231,Female,50-55,Technician/Engineer
4232,Female,35-44,Unemployed
4233,Male,35-44,College/Grad Student
4234,Female,45-49,Clerical/Admin
4235,Male,50-55,Artist
4236,Female,25-34,Clerical/Admin
4237,Male,25-34,College/Grad Student
4238,Male,35-44,Lawyer
4239,Male,50-55,Executive/Managerial
4240,Male,35-44,Programmer
4241,Male,35-44,Executive/Managerial
4242,Male,50-55,Executive/Managerial
4243,Male,56+,Executive/Managerial
4244,Male,35-44,Programmer
4245,Male,50-55,Retired
4246,Female,35-44,Executive/Managerial
4247,Male,25-34,College/Grad Student
4248,Male,25-34,College/Grad Student
4249,Female,18-24,Programmer
4250,Female,50-55,Other
4251,Male,45-49,Executive/Managerial
4252,Female,35-44,Clerical/Admin
4253,Male,45-49,Programmer
4254,Male,25-34,Programmer
4255,Male,50-55,Retired
4256,Female,Under 18,Artist
4257,Male,50-55,Lawyer
4258,Male,25-34,Programmer
4259,Male,35-44,Programmer
4260,Male,25-34,Lawyer
4261,Female,35-44,Doctor/Health Care
4262,Female,35-44,Doctor/Health Care
4263,Male,25-34,Executive/Managerial
4264,Male,45-49,Academic/Educator
4265,Male,25-34,Retired
4266,Male,56+,Sales/Marketing
4267,Male,35-44,Executive/Managerial
4268,Female,45-49,Unemployed
4269,Male,35-44,Technician/Engineer
4270,Male,45-49,Executive/Managerial
4271,Male,35-44,Executive/Managerial
4272,Male,45-49,Programmer
4273,Male,45-49,Sales/Marketing
4274,Female,45-49,Academic/Educator
4275,Female,45-49,Lawyer
4276,Female,45-49,Other
4277,Male,35-44,Lawyer
4278,Female,45-49,Executive/Managerial
4279,Male,25-34,Lawyer
4280,Male,35-44,Programmer
4281,Male,56+,Sales/Marketing
4282,Male,35-44,Other
4283,Female,25-34,Sales/Marketing
4284,Male,50-55,Executive/Managerial
4285,Male,35-44,Other
4286,Male,35-44,Programmer
4287,Male,25-34,Executive/Managerial
4288,Female,25-34,Sales/Marketing
4289,Male,35-44,College/Grad Student
4290,Male,25-34,Programmer
4291,Male,35-44,College/Grad Student
4292,Male,25-34,Other
4293,Female,45-49,Sales/Marketing
4294,Male,Under 18,Scientist
4295,Male,18-24,Technician/Engineer
4296,Male,56+,Doctor/Health Care
4297,Male,45-49,Homemaker
4298,Female,18-24,College/Grad Student
4299,Female,25-34,Artist
4300,Female,18-24,College/Grad Student
4301,Male,35-44,Programmer
4302,Male,50-55,Academic/Educator
4303,Male,25-34,Artist
4304,Male,18-24,Other
4305,Female,45-49,Programmer
4306,Male,45-49,Executive/Managerial
4307,Male,25-34,Other
4308,Male,25-34,Other
4309,Male,25-34,Other
4310,Male,25-34,College/Grad Student
4311,Male,50-55,Sales/Marketing
4312,Male,25-34,Technician/Engineer
4313,Female,25-34,Executive/Managerial
4314,Male,25-34,Programmer
4315,Male,18-24,College/Grad Student
4316,Male,25-34,Doctor/Health Care
4317,Female,35-44,College/Grad Student
4318,Male,25-34,Customer Service
4319,Male,35-44,Executive/Managerial
4320,Male,25-34,Customer Service
4321,Male,45-49,Executive/Managerial
4322,Female,50-55,Doctor/Health Care
4323,Male,18-24,College/Grad Student
4324,Male,25-34,Customer Service
4325,Male,25-34,Other
4326,Female,45-49,Sales/Marketing
4327,Male,35-44,Programmer
4328,Male,50-55,Clerical/Admin
4329,Female,25-34,College/Grad Student
4330,Female,45-49,Doctor/Health Care
4331,Male,35-44,Doctor/Health Care
4332,Female,25-34,Clerical/Admin
4333,Male,50-55,Artist
4334,Male,25-34,Academic/Educator
4335,Male,35-44,Other
4336,Female,25-34,Other
4337,Male,18-24,Unemployed
4338,Female,18-24,Customer Service
4339,Male,25-34,Artist
4340,Female,25-34,Programmer
4341,Male,35-44,Programmer
4342,Male,25-34,Other
4343,Male,25-34,Retired
4344,Male,25-34,Academic/Educator
4345,Female,25-34,College/Grad Student
4346,Male,18-24,Programmer
4347,Female,18-24,Unemployed
4348,Male,45-49,Other
4349,Male,18-24,Artist
4350,Male,18-24,Artist
4351,Male,25-34,Retired
4352,Male,18-24,College/Grad Student
4353,Male,25-34,Executive/Managerial
4354,Male,35-44,College/Grad Student
4355,Male,50-55,College/Grad Student
4356,Male,35-44,Lawyer
4357,Female,35-44,Sales/Marketing
4358,Male,35-44,Programmer
4359,Male,18-24,College/Grad Student
4360,Female,25-34,Sales/Marketing
4361,Male,35-44,Homemaker
4362,Male,25-34,Programmer
4363,Male,35-44,College/Grad Student
4364,Male,25-34,Technician/Engineer
4365,Female,50-55,Lawyer
4366,Male,18-24,Homemaker
4367,Male,35-44,Other
4368,Male,18-24,Programmer
4369,Male,50-55,Executive/Managerial
4370,Male,25-34,Lawyer
4371,Female,18-24,College/Grad Student
4372,Male,35-44,Programmer
4373,Male,50-55,Retired
4374,Male,18-24,College/Grad Student
4375,Female,25-34,Customer Service
4376,Female,25-34,Customer Service
4377,Male,25-34,Other
4378,Male,18-24,Programmer
4379,Male,25-34,College/Grad Student
4380,Female,25-34,Academic/Educator
4381,Male,25-34,College/Grad Student
4382,Male,25-34,Technician/Engineer
4383,Female,18-24,College/Grad Student
4384,Male,25-34,Other
4385,Male,25-34,College/Grad Student
4386,Male,25-34,Customer Service
4387,Female,18-24,College/Grad Student
4388,Male,45-49,Clerical/Admin
4389,Male,25-34,College/Grad Student
4390,Male,25-34,Other
4391,Female,18-24,College/Grad Student
4392,Male,18-24,College/Grad Student
4393,Male,18-24,College/Grad Student
4394,Male,25-34,College/Grad Student
4395,Male,50-55,Doctor/Health Care
4396,Male,18-24,Academic/Educator
4397,Male,18-24,College/Grad Student
4398,Female,18-24,College/Grad Student
4399,Female,18-24,College/Grad Student
4400,Female,18-24,College/Grad Student
4401,Male,18-24,College/Grad Student
4402,Female,18-24,College/Grad Student
4403,Male,25-34,Homemaker
4404,Male,25-34,Academic/Educator
4405,Male,25-34,College/Grad Student
4406,Male,25-34,Lawyer
4407,Male,18-24,College/Grad Student
4408,Female,45-49,Artist
4409,Male,25-34,College/Grad Student
4410,Male,18-24,Tradesman/Craftsman
4411,Male,18-24,College/Grad Student
4412,Male,18-24,College/Grad Student
4413,Male,Under 18,Sales/Marketing
4414,Male,25-34,College/Grad Student
4415,Male,18-24,Other
4416,Male,18-24,College/Grad Student
4417,Male,25-34,Homemaker
4418,Female,50-55,Other
4419,Female,45-49,Retired
4420,Male,25-34,Homemaker
4421,Male,45-49,Other
4422,Male,25-34,Customer Service
4423,Male,18-24,College/Grad Student
4424,Male,25-34,Executive/Managerial
4425,Male,35-44,Executive/Managerial
4426,Male,45-49,Programmer
4427,Male,18-24,Other
4428,Male,25-34,College/Grad Student
4429,Male,25-34,Customer Service
4430,Female,25-34,Other
4431,Male,Under 18,College/Grad Student
4432,Male,25-34,Retired
4433,Male,25-34,Other
4434,Female,35-44,Executive/Managerial
4435,Male,25-34,Executive/Managerial
4436,Male,25-34,Retired
4437,Female,35-44,Customer Service
4438,Male,50-55,Other
4439,Male,35-44,Doctor/Health Care
4440,Male,35-44,Academic/Educator
4441,Male,18-24,College/Grad Student
4442,Male,50-55,Homemaker
4443,Male,56+,Artist
4444,Female,25-34,Retired
4445,Male,25-34,Clerical/Admin
4446,Male,18-24,Technician/Engineer
4447,Male,45-49,Customer Service
4448,Male,25-34,College/Grad Student
4449,Male,25-34,Retired
4450,Male,25-34,Homemaker
4451,Male,25-34,College/Grad Student
4452,Female,25-34,Executive/Managerial
4453,Male,35-44,Other
4454,Male,25-34,Unemployed
4455,Male,35-44,Executive/Managerial
4456,Female,35-44,Artist
4457,Male,35-44,College/Grad Student
4458,Female,25-34,College/Grad Student
4459,Male,25-34,Academic/Educator
4460,Male,25-34,College/Grad Student
4461,Male,25-34,Unemployed
4462,Female,25-34,Other
4463,Male,50-55,Executive/Managerial
4464,Female,50-55,Academic/Educator
4465,Male,18-24,College/Grad Student
4466,Male,35-44,Programmer
4467,Female,50-55,Doctor/Health Care
4468,Female,35-44,Executive/Managerial
4469,Female,45-49,Retired
4470,Male,35-44,Retired
4471,Male,25-34,Doctor/Health Care
4472,Female,45-49,Lawyer
4473,Male,35-44,Academic/Educator
4474,Male,35-44,Executive/Managerial
4475,Male,18-24,College/Grad Student
4476,Male,45-49,Academic/Educator
4477,Male,25-34,Executive/Managerial
4478,Male,Under 18,Retired
4479,Male,50-55,Sales/Marketing
4480,Male,25-34,Other
4481,Male,25-34,Technician/Engineer
4482,Female,35-44,Academic/Educator
4483,Female,25-34,Doctor/Health Care
4484,Female,25-34,Programmer
4485,Male,25-34,College/Grad Student
4486,Male,35-44,Retired
4487,Male,25-34,Executive/Managerial
4488,Male,35-44,Executive/Managerial
